contigName	contigLen	normDepth
272563.8.peg.3249|Alcohol_dehydrogenase_(EC_1.1.1.1)	1152	0.434
272563.8.peg.3250|Transaldolase_(EC_2.2.1.2)	642	4.3614
272563.8.peg.3253|Ribulose-phosphate_3-epimerase_(EC_5.1.3.1)	717	1.7434
272563.8.peg.322|Ribose_ABC_transporter,_ATP-binding_protein_RbsA_(TC_3.A.1.2.1)	1512	2.877
272563.8.peg.3259|6-phospho-beta-glucosidase_(EC_3.2.1.86)	1455	4.3299
272563.8.peg.3260|PTS_system,_beta-glucoside-specific_IIB_component_/_PTS_system,_beta-glucoside-specific_IIC_component_/_PTS_system,_beta-glucoside-specific_IIA_component	1872	0.4006
272563.8.peg.323|Ribose_ABC_transporter,_permease_protein_RbsC_(TC_3.A.1.2.1)	999	2.3023
272563.8.peg.3269|6-phospho-beta-glucosidase_(EC_3.2.1.86)	1428	8.0532
272563.8.peg.3270|PTS_system,_beta-glucoside-specific_IIB_component_/_PTS_system,_beta-glucoside-specific_IIC_component_/_PTS_system,_beta-glucoside-specific_IIA_component	1929	6.1431
272563.8.peg.3272|PTS_system,_trehalose-specific_IIB_component_(EC_2.7.1.201)_/_PTS_system,_trehalose-specific_IIC_component	1401	0.8922
272563.8.peg.3273|Beta-phosphoglucomutase_(EC_5.4.2.6)	672	0.0
272563.8.peg.3275|6-phospho-beta-glucosidase_(EC_3.2.1.86)	1449	0.4831
272563.8.peg.3279|PTS_system,_fructose-specific_IIA_component_(EC_2.7.1.202)_/_PTS_system,_fructose-specific_IIB_component_(EC_2.7.1.202)_/_PTS_system,_fructose-specific_IIC_component	1896	36.7616
272563.8.peg.3281|6-phospho-beta-glucosidase_(EC_3.2.1.86)	1434	3.9052
272563.8.peg.3282|PTS_system,_beta-glucoside-specific_IIB_component_/_PTS_system,_beta-glucoside-specific_IIC_component_/_PTS_system,_beta-glucoside-specific_IIA_component	1842	3.3388
272563.8.peg.3321|Enolase_(EC_4.2.1.11)	1293	934.4161
272563.8.peg.3322|2,3-bisphosphoglycerate-independent_phosphoglycerate_mutase_(EC_5.4.2.12)	1530	631.0784
272563.8.peg.330|Phosphoserine_phosphatase_(EC_3.1.3.3)	729	32.9904
272563.8.peg.3323|Triosephosphate_isomerase_(EC_5.3.1.1)	744	520.2285
272563.8.peg.3324|Phosphoglycerate_kinase_(EC_2.7.2.3)	1203	399.2103
272563.8.peg.3325|NAD-dependent_glyceraldehyde-3-phosphate_dehydrogenase_(EC_1.2.1.12)	1008	923.0655
272563.8.peg.3328|Xanthine_dehydrogenase_iron-sulfur_subunit_(EC_1.17.1.4)_/_Xanthine_dehydrogenase,_molybdenum_binding_subunit_(EC_1.17.1.4)	2562	4.2155
272563.8.peg.3329|Dihydropyrimidinase_(EC_3.5.2.2)_@_D-hydantoinase_(EC_3.5.2.2)	1392	6.2141
272563.8.peg.3332|Guanine_deaminase_(EC_3.5.4.3)	1329	15.2746
272563.8.peg.3333|N-acyl-D-amino-acid_deacylase_(EC_3.5.1.81)	1584	20.5808
272563.8.peg.3343|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	1653	18.7538
272563.8.peg.3375|L-serine_dehydratase,_beta_subunit_(EC_4.3.1.17)_/_L-serine_dehydratase,_alpha_subunit_(EC_4.3.1.17)	1194	46.608
272563.8.peg.3377|Aspartate-semialdehyde_dehydrogenase_(EC_1.2.1.11)	1002	98.9521
272563.8.peg.3380|2,3,4,5-tetrahydropyridine-2,6-dicarboxylate_N-acetyltransferase_(EC_2.3.1.89)	717	182.5662
272563.8.peg.3384|Hypoxanthine-guanine_phosphoribosyltransferase_(EC_2.4.2.8)	540	28.3333
272563.8.peg.3388|Single-stranded_DNA-binding_protein	636	22.956
272563.8.peg.3390|Proline_racemase_(EC_5.1.1.4)	1008	750.5952
272563.8.peg.3392|D-proline_reductase,_45_kDa_subunit_(EC_1.21.4.1)_/_D-proline_reductase,_23_kDa_subunit_(EC_1.21.4.1)	468	1221.1538
272563.8.peg.3393|D-proline_reductase,_45_kDa_subunit_(EC_1.21.4.1)_/_D-proline_reductase,_23_kDa_subunit_(EC_1.21.4.1)	759	1500.8564
272563.8.peg.3394|D-proline_reductase,_26_kDa_subunit_(EC_1.21.4.1)_@_selenocysteine-containing	726	2211.157
272563.8.peg.3396|D-proline_reductase,_45_kDa_subunit_(EC_1.21.4.1)_/_D-proline_reductase,_23_kDa_subunit_(EC_1.21.4.1)	1881	1521.4779
272563.8.peg.3406|Dihydrofolate_synthase_(EC_6.3.2.12)_@_Folylpolyglutamate_synthase_(EC_6.3.2.17)	1299	49.2687
272563.8.peg.3409|Valyl-tRNA_synthetase_(EC_6.1.1.9)	2667	151.2936
272563.8.peg.3414|Phosphate_ABC_transporter,_ATP-binding_protein_PstB_(TC_3.A.1.7.1)	765	0.9804
272563.8.peg.3415|Phosphate_ABC_transporter,_permease_protein_PstA_(TC_3.A.1.7.1)	825	0.2424
272563.8.peg.3416|Phosphate_ABC_transporter,_permease_protein_PstC_(TC_3.A.1.7.1)	918	0.4357
272563.8.peg.3421|Phosphate_ABC_transporter,_substrate-binding_protein_PstS_(TC_3.A.1.7.1)	843	22.9537
272563.8.peg.3425|Heptaprenyl_diphosphate_synthase_component_I_(EC_2.5.1.30)	510	20.5882
272563.8.peg.3427|FeoB-like_protein	1947	47.509
272563.8.peg.3429|PTS_system,_mannose-specific_IID_component	801	3.2459
272563.8.peg.3430|PTS_system,_mannose-specific_IIC_component	792	1.5783
272563.8.peg.3431|PTS_system,_mannose-specific_IIA_component_(EC_2.7.1.191)	423	1.5366
272563.8.peg.3432|PTS_system,_mannose-specific_IIB_component_(EC_2.7.1.191)	480	0.7292
272563.8.peg.3434|Pyrroline-5-carboxylate_reductase_(EC_1.5.1.2)	804	161.1318
272563.8.peg.3435|Pyruvate_formate-lyase_(EC_2.3.1.54)	2370	595.5274
272563.8.peg.3436|Pyruvate_formate-lyase_activating_enzyme_(EC_1.97.1.4)	909	359.626
272563.8.peg.3438|Glucose-6-phosphate_isomerase_(EC_5.3.1.9)	1350	235.8519
272563.8.peg.3439|Sodium-dependent_phosphate_transporter	1629	53.9902
272563.8.peg.3464|D-3-phosphoglycerate_dehydrogenase_(EC_1.1.1.95)	939	26.4643
272563.8.peg.3472|Formate_dehydrogenase_H_(EC_1.2.1.2)_@_selenocysteine-containing	2145	81.3986
272563.8.peg.3510|Transcriptional_regulator,_GntR_family_domain_/_Aspartate_aminotransferase_(EC_2.6.1.1)	1416	2.7542
272563.8.peg.348|ATP-dependent_DNA_helicase_UvrD/PcrA_(EC_3.6.4.12)	2265	48.1898
272563.8.peg.3557|Pyruvate_kinase_(EC_2.7.1.40)_/_Phosphohistidine_swiveling_domain	1761	340.5451
272563.8.peg.3558|6-phosphofructokinase_(EC_2.7.1.11)	960	156.4583
272563.8.peg.3559|DNA_polymerase_III_alpha_subunit_(EC_2.7.7.7)	3570	46.2045
272563.8.peg.3565|UDP-N-acetylenolpyruvoylglucosamine_reductase_(EC_1.3.1.98)	915	30.765
272563.8.peg.3578|Glycerol-3-phosphate_ABC_transporter,_permease_protein_UgpE_(TC_3.A.1.1.3)	861	1.1614
272563.8.peg.3580|Maltose/maltodextrin_transport_ATP-binding_protein_MalK_(EC_3.6.3.19);_Maltodextrin_ABC_transporter,_ATP-binding_protein_MsmX	1071	1.774
272563.8.peg.3582|Porphobilinogen_synthase_(EC_4.2.1.24)	966	76.9669
272563.8.peg.3583|Uroporphyrinogen-III_methyltransferase_(EC_2.1.1.107)_/_Uroporphyrinogen-III_synthase_(EC_4.2.1.75)	1500	42.1
272563.8.peg.3584|Porphobilinogen_deaminase_(EC_2.5.1.61)	906	39.4592
272563.8.peg.3585|Sirohydrochlorin_cobaltochelatase_CbiK_(EC_4.99.1.3)_@_Sirohydrochlorin_ferrochelatase_activity_of_CbiK_(EC_4.99.1.4)_/_Cobalt-precorrin-2_C(20)-methyltransferase_(EC_2.1.1.151)	1479	34.449
272563.8.peg.3588|Cobalt-precorrin_5A_hydrolase_(EC_3.7.1.12)	1122	34.4029
272563.8.peg.3591|Cobalt-precorrin-7_(C5)-methyltransferase_(EC_2.1.1.289)	609	25.8621
272563.8.peg.353|Manganese-dependent_inorganic_pyrophosphatase_(EC_3.6.1.1)	1599	195.0907
272563.8.peg.3595|L-threonine_3-O-phosphate_decarboxylase_(EC_4.1.1.81)	1071	19.5612
272563.8.peg.3596|Adenosylcobinamide-phosphate_synthase_(EC_6.3.1.10)	972	20.7819
272563.8.peg.3598|Cobyric_acid_synthase_(EC_6.3.5.10)	1515	20.7591
272563.8.peg.3600|Cobalamin_synthase_(EC_2.7.8.26)	774	60.1421
272563.8.peg.3601|Adenosylcobinamide_kinase_(EC_2.7.1.156)_/_Adenosylcobinamide-phosphate_guanylyltransferase_(EC_2.7.7.62)	561	71.123
272563.8.peg.3602|Nicotinate-nucleotide--dimethylbenzimidazole_phosphoribosyltransferase_(EC_2.4.2.21)	1047	90.0191
272563.8.peg.3606|Aspartate_aminotransferase_(EC_2.6.1.1)	1188	51.0943
272563.8.peg.3613|Tagatose_1,6-bisphosphate_aldolase_(EC_4.1.2.40)	852	38.9671
272563.8.peg.3616|Tagatose-6-phosphate_kinase_(EC_2.7.1.144)	930	3.5484
272563.8.peg.354|Acetaldehyde_dehydrogenase_(EC_1.2.1.10)_/_Alcohol_dehydrogenase_(EC_1.1.1.1)	2643	2.3647
272563.8.peg.3621|5-formyltetrahydrofolate_cyclo-ligase_(EC_6.3.3.2)	570	6.6667
272563.8.peg.3624|Transketolase,_C-terminal_section_(EC_2.2.1.1)	942	77.017
272563.8.peg.3625|Transketolase,_N-terminal_section_(EC_2.2.1.1)	828	63.1039
272563.8.peg.3628|Alanine_racemase_(EC_5.1.1.1)	1158	72.4957
272563.8.peg.3632|ATP_synthase_epsilon_chain_(EC_3.6.3.14)	261	277.7778
272563.8.peg.3633|ATP_synthase_beta_chain_(EC_3.6.3.14)	1395	522.6165
272563.8.peg.3634|ATP_synthase_gamma_chain_(EC_3.6.3.14)	879	439.4198
272563.8.peg.3635|ATP_synthase_alpha_chain_(EC_3.6.3.14)	1503	408.9488
272563.8.peg.3636|ATP_synthase_delta_chain_(EC_3.6.3.14)	546	254.3956
272563.8.peg.3640|ATP_synthase_protein_I	387	185.0129
272563.8.peg.3641|ATP_synthase_protein_I	228	68.4211
272563.8.peg.3642|dCMP_deaminase_(EC_3.5.4.12)_@_Late_competence_protein_ComEB	438	123.7443
272563.8.peg.3645|Uracil_phosphoribosyltransferase_(EC_2.4.2.9)	630	130.7937
272563.8.peg.3653|LSU_ribosomal_protein_L31p_@_LSU_ribosomal_protein_L31p,_zinc-dependent	201	462.6866
272563.8.peg.3656|UTP--glucose-1-phosphate_uridylyltransferase_(EC_2.7.7.9)	966	16.3561
272563.8.peg.3664|DNA-binding_protein_HBsu	279	448.2079
272563.8.peg.3682|Ribose-phosphate_pyrophosphokinase_(EC_2.7.6.1)	951	238.0126
272563.8.peg.3683|N-acetylglucosamine-1-phosphate_uridyltransferase_(EC_2.7.7.23)_/_Glucosamine-1-phosphate_N-acetyltransferase_(EC_2.3.1.157)	1380	70.1087
272563.8.peg.3708|Methionyl-tRNA_synthetase_(EC_6.1.1.10)	1938	84.7007
272563.8.peg.3711|Nicotinate_phosphoribosyltransferase_(EC_6.3.4.21)	1431	100.0699
272563.8.peg.3717|DNA_polymerase_III_delta_prime_subunit_(EC_2.7.7.7)	936	26.3355
272563.8.peg.3718|Thymidylate_kinase_(EC_2.7.4.9)	690	16.3768
272563.8.peg.13|DNA_gyrase_subunit_B_(EC_5.99.1.3)	1902	111.041
272563.8.peg.3722|Lysyl-tRNA_synthetase_(class_II)_(EC_6.1.1.6)	1530	205.719
272563.8.peg.3725|Pantothenate_kinase_type_III,_CoaX-like_(EC_2.7.1.33)	771	92.153
272563.8.peg.3728|Biotin_operon_repressor_/_Biotin--protein_ligase_(EC_6.3.4.9)(EC_6.3.4.10)(EC_6.3.4.11)(EC_6.3.4.15)	978	5.1636
272563.8.peg.3730|tRNA(Ile)-lysidine_synthetase_(EC_6.3.4.19)	1389	75.7379
272563.8.peg.3732|Glutamate_racemase_(EC_5.1.1.3)	807	25.7125
272563.8.peg.3736|4-diphosphocytidyl-2-C-methyl-D-erythritol_kinase_(EC_2.7.1.148)	891	42.4804
272563.8.peg.3759|Carbamoyl-phosphate_synthase_large_chain_(EC_6.3.5.5)	3207	50.1091
272563.8.peg.3760|Carbamoyl-phosphate_synthase_small_chain_(EC_6.3.5.5)	1050	27.6667
272563.8.peg.3761|Carbamoyl-phosphate_synthase_large_chain_(EC_6.3.5.5)	3207	32.3199
272563.8.peg.3762|Carbamoyl-phosphate_synthase_small_chain_(EC_6.3.5.5)	1044	13.3142
272563.8.peg.3763|Orotidine_5'-phosphate_decarboxylase_(EC_4.1.1.23)	717	10.0418
272563.8.peg.3768|5-methyltetrahydrofolate--homocysteine_methyltransferase_(EC_2.1.1.13)	2382	32.8296
272563.8.peg.3769|Methionine_synthase_activation_domain_(EC_2.1.1.13)	726	23.2782
272563.8.peg.3770|S-ribosylhomocysteine_lyase_(EC_4.4.1.21)_@_Autoinducer-2_production_protein_LuxS	456	47.9167
272563.8.peg.365|GTP_pyrophosphokinase_(EC_2.7.6.5)	813	33.7638
272563.8.peg.3777|Phosphoglycolate_phosphatase_(EC_3.1.3.18)	651	7.3733
272563.8.peg.3799|4-hydroxy-2-oxoglutarate_aldolase_(EC_4.1.3.16)_@_2-dehydro-3-deoxyphosphogluconate_aldolase_(EC_4.1.2.14)	633	12.1643
272563.8.peg.3804|Putative_transcriptional_antiterminator,_BglG_family_/_PTS_system,_IIA_component	2088	8.932
272563.8.peg.3805|Isochorismatase_(EC_3.3.2.1)	522	7.9502
272563.8.peg.3820|PTS_system,_cellobiose-specific_IIC_component	1302	1.0369
272563.8.peg.3822|PTS_system,_cellobiose-specific_IIA_component_(EC_2.7.1.205)	318	5.1887
272563.8.peg.3823|PTS_system,_cellobiose-specific_IIB_component_(EC_2.7.1.205)	312	3.3654
272563.8.peg.3825|PTS_system,_cellobiose-specific_IIC_component	2103	18.5687
272563.8.peg.3830|Adenylosuccinate_synthetase_(EC_6.3.4.4)	1290	89.7287
272563.8.peg.3833|LSU_ribosomal_protein_L9p	450	92.5556
272563.8.peg.3837|SSU_ribosomal_protein_S18p_@_SSU_ribosomal_protein_S18p,_zinc-dependent	228	774.3421
272563.8.peg.3838|Single-stranded_DNA-binding_protein	435	892.7586
272563.8.peg.3839|SSU_ribosomal_protein_S6p	279	660.5735
272563.8.peg.3846|Cysteine_desulfurase_(EC_2.8.1.7)	1143	63.9108
272563.8.peg.3857|Ribonuclease_P_protein_component_(EC_3.1.26.5)	345	107.1014
272563.8.peg.3858|LSU_ribosomal_protein_L34p	138	160.5072
272563.8.peg.408|PTS_system,_beta-glucoside-specific_IIB_component_/_PTS_system,_beta-glucoside-specific_IIC_component_/_PTS_system,_beta-glucoside-specific_IIA_component	1863	11.9163
272563.8.peg.409|6-phospho-beta-glucosidase_(EC_3.2.1.86)	1467	12.3722
272563.8.peg.411|Asparagine_synthetase	1584	1.8939
272563.8.peg.414|D-lactate_dehydrogenase_(EC_1.1.1.28)	999	277.9279
272563.8.peg.423|Fructose-bisphosphate_aldolase_class_II_(EC_4.1.2.13)	927	697.0334
272563.8.peg.425|SSU_rRNA_pseudouridine(516)_synthase_(EC_5.4.99.19)	723	15.2144
272563.8.peg.466|2,4-diaminopentanoate_dehydrogenase_(EC_1.4.1.12)	1068	0.2341
272563.8.peg.472|Ornithine_racemase_(EC_5.1.1.12)	1065	0.3286
272563.8.peg.473|Na+/H+_antiporter_NhaC	1422	0.5626
272563.8.peg.476|ADP-ribose_pyrophosphatase	615	67.1545
272563.8.peg.42|Xylan_1,4-beta-xylosidase_(EC_3.2.1.37)	1647	0.8804
272563.8.peg.43|Xyloside_transporter_XynT	1374	1.2009
272563.8.peg.493|PTS_system,_sucrose-specific_IIB_component_(EC_2.7.1.211)_/_PTS_system,_sucrose-specific_IIC_component_/_PTS_system,_sucrose-specific_IIA_component_(EC_2.7.1.211)	1875	1.3067
272563.8.peg.513|Phosphoribosylaminoimidazole-succinocarboxamide_synthase_(EC_6.3.2.6)	681	131.2041
272563.8.peg.514|Galactitol-1-phosphate_5-dehydrogenase_(EC_1.1.1.251)	1053	2.754
272563.8.peg.515|PTS_system,_mannose-specific_IIA_component_(EC_2.7.1.191)	408	5.2696
272563.8.peg.516|PTS_system,_mannose-specific_IIB_component_(EC_2.7.1.191)	474	5.3797
272563.8.peg.517|PTS_system,_mannose-specific_IIC_component	693	7.9365
272563.8.peg.518|PTS_system,_mannose-specific_IID_component	840	11.6071
272563.8.peg.45|Acetoin_dehydrogenase_E1_component_alpha-subunit_(EC_2.3.1.190)	963	3.7383
272563.8.peg.46|Acetoin_dehydrogenase_E1_component_beta-subunit_(EC_2.3.1.190)	987	5.2685
272563.8.peg.47|Dihydrolipoamide_acetyltransferase_component_(E2)_of_acetoin_dehydrogenase_complex_(EC_2.3.1.12)	1047	5.2053
272563.8.peg.14|DNA_gyrase_subunit_A_(EC_5.99.1.3)	2427	126.782
272563.8.peg.48|Dihydrolipoamide_dehydrogenase_of_acetoin_dehydrogenase_(EC_1.8.1.4)	1731	5.9792
272563.8.peg.570|Ornithine_cyclodeaminase_(EC_4.3.1.12)	990	47.7273
272563.8.peg.585|Glutaminase_(EC_3.5.1.2)	930	34.4624
272563.8.peg.50|PTS_system,_galactitol-specific_IIA_component_(EC_2.7.1.200)	465	0.8602
272563.8.peg.51|PTS_system,_galactitol-specific_IIB_component_(EC_2.7.1.200)	288	2.4306
272563.8.peg.52|PTS_system,_galactitol-specific_IIC_component	1350	0.7778
272563.8.peg.601|Threonyl-tRNA_synthetase_(EC_6.1.1.3)	1920	125.3385
272563.8.peg.610|Phosphoenolpyruvate_synthase_(EC_2.7.9.2)	2568	5.6464
272563.8.peg.55|Lipoate-protein_ligase_A	933	9.164
272563.8.peg.618|Lysophospholipase_(EC_3.1.1.5);_Monoglyceride_lipase_(EC_3.1.1.23)	2496	1.7628
272563.8.peg.620|Lead,_cadmium,_zinc_and_mercury_transporting_ATPase_(EC_3.6.3.3)_(EC_3.6.3.5);_Copper-translocating_P-type_ATPase_(EC_3.6.3.4)	1605	8.3489
272563.8.peg.56|2-C-methyl-D-erythritol_4-phosphate_cytidylyltransferase_(EC_2.7.7.60)	714	10.014
272563.8.peg.57|2-C-methyl-D-erythritol_2,4-cyclodiphosphate_synthase_(EC_4.6.1.12)	486	17.1811
272563.8.peg.636|Chloride_channel_protein	594	10.1852
272563.8.peg.60|Glutamyl-tRNA_synthetase_(EC_6.1.1.17)	1482	70.1754
272563.8.peg.62|Cysteinyl-tRNA_synthetase_(EC_6.1.1.16)	1398	110.6223
272563.8.peg.721|LSU_ribosomal_protein_L35p	195	206.9231
272563.8.peg.722|LSU_ribosomal_protein_L20p	357	498.0392
272563.8.peg.724|2',3'-cyclic-nucleotide_2'-phosphodiesterase_(EC_3.1.4.16)	1926	6.594
272563.8.peg.725|2',3'-cyclic-nucleotide_2'-phosphodiesterase_(EC_3.1.4.16)	1905	1.1811
272563.8.peg.734|Phenylalanyl-tRNA_synthetase_alpha_chain_(EC_6.1.1.20)	1020	70.3431
272563.8.peg.735|Phenylalanyl-tRNA_synthetase_beta_chain_(EC_6.1.1.20)	2394	111.9256
272563.8.peg.69|LSU_ribosomal_protein_L33p_@_LSU_ribosomal_protein_L33p,_zinc-dependent	150	108.0
272563.8.peg.73|LSU_ribosomal_protein_L1p_(L10Ae)	699	754.2918
272563.8.peg.746|Arginyl-tRNA_synthetase_(EC_6.1.1.19)	1701	82.5397
272563.8.peg.74|LSU_ribosomal_protein_L10p_(P0)	507	850.3945
272563.8.peg.755|Formate--tetrahydrofolate_ligase_(EC_6.3.4.3)	1677	111.2105
272563.8.peg.756|Formiminotetrahydrofolate_cyclodeaminase_(EC_4.3.1.4)	633	44.6288
272563.8.peg.757|Methenyltetrahydrofolate_cyclohydrolase_(EC_3.5.4.9)_/_Methylenetetrahydrofolate_dehydrogenase_(NADP+)_(EC_1.5.1.5)	873	46.1627
272563.8.peg.759|5,10-methylenetetrahydrofolate_reductase_(EC_1.5.1.20)	882	39.6825
272563.8.peg.760|Dihydrolipoamide_dehydrogenase_(EC_1.8.1.4)	1386	56.4214
272563.8.peg.766|Glycine_cleavage_system_H_protein	378	131.3492
272563.8.peg.770|Lipoate-protein_ligase_A	816	10.7843
272563.8.peg.774|Histidinol-phosphatase_(EC_3.1.3.15)	780	24.7436
272563.8.peg.77|DNA-directed_RNA_polymerase_beta_subunit_(EC_2.7.7.6)	3717	316.0882
272563.8.peg.778|Glycerol_kinase_(EC_2.7.1.30)	1527	0.131
272563.8.peg.795|Pyruvate_formate-lyase_activating_enzyme_(EC_1.97.1.4)	735	10.068
272563.8.peg.796|Pyruvate_formate-lyase_(EC_2.3.1.54)	2232	60.1254
272563.8.peg.801|PTS_system,_glucitol/sorbitol-specific_IIC_component	561	6.4171
272563.8.peg.804|PTS_system,_glucitol/sorbitol-specific_IIA_component_(EC_2.7.1.198)	366	7.377
272563.8.peg.805|Sorbitol-6-phosphate_2-dehydrogenase_(EC_1.1.1.140)	774	9.6899
272563.8.peg.78|DNA-directed_RNA_polymerase_beta'_subunit_(EC_2.7.7.6)	3486	409.3947
272563.8.peg.818|Multimodular_transpeptidase-transglycosylase_(EC_2.4.1.129)_(EC_3.4.-.-)	2694	71.1396
272563.8.peg.821|N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	885	6.1017
272563.8.peg.831|NAD_synthetase_(EC_6.3.1.5)	756	53.373
272563.8.peg.837|3-hydroxybutyryl-CoA_dehydratase_(EC_4.2.1.55)	795	0.4403
272563.8.peg.838|D-beta-hydroxybutyrate_permease	1341	0.4101
272563.8.peg.79|SSU_ribosomal_protein_S12p_(S23e)	426	760.3286
272563.8.peg.80|SSU_ribosomal_protein_S7p_(S5e)	471	698.7261
272563.8.peg.854|PTS_system,_beta-glucoside-specific_IIB_component_/_PTS_system,_beta-glucoside-specific_IIC_component_/_PTS_system,_beta-glucoside-specific_IIA_component	1800	41.4167
272563.8.peg.856|6-phospho-beta-glucosidase_(EC_3.2.1.86)	1407	74.236
CD630_12590|branched_chain_amino_acid_transport_system_carrier_protein	1293	18.6388
CD630_07500|ABC-type_transport_system,_aminoacid-family_extracellular_solute-binding_protein	816	14.6446
CD630_10040|fumB_fumarate_hydratase_subunit_B	549	10.2914
CD630_10030|fumA_fumarate_hydratase_subunit_A	840	10.2381
CD630_23710|nadB_L-aspartate_oxidase	1302	3.8018
CD630_01790|gluD_NAD-specific_glutamate_dehydrogenase_	1266	267.8515
CD630_12250|pdp_pyrimidine-nucleoside_phosphorylase	1341	7.7181
CD630_24170|PTS_system_glucitol/sorbitol-specific_transporter_subunit_IIB	1014	0.2465
CD630_24180|PTS_system_glucitol/sorbitol-specific_transporter_subunit_IIC	546	0.0
CD630_10100|N-acetylglucosamine-6-phosphate_deacetylase	1134	70.9436
CD630_22770|class_II_aldolase_	648	1.0031
CD630_00450|sugar-phosphate_aldolase	651	0.8449
CD630_35150|bifunctional_N-acetylglucosamine-1-phosphate_uridyltransferase/glucosamine-1-phosphate_acetyltransferase	1380	69.8913
CD630_30140|PTS_system_mannose-specfic_transporter_subunit_IIB	321	3.5826
CD630_30150|PTS_system_mannose-specfic_transporter_subunit_IIA	462	7.9004
CD630_30130|PTS_system_mannose-specfic_transporter_subunit_IIC	1116	4.9731
CD630_08760|sugar_family_ABC_transporter_substrate-binding_protein	1038	8.5742
CD630_08730|sugar_family_ABC_transporter_substrate-binding_protein	1023	408.8465
CD630_06820|sodium:solute_symporter	1599	2.1576
CD630_17760|amino_acid_family_ABC_transporter_ATP-binding_protein	672	15.9226
CD630_01120|phosphate_butyryltransferase	903	32.6135
CD630_21990|ferredoxin/flavodoxin_oxidoreductase_subunit_alpha	1050	0.4286
CD630_21991|4Fe-4S_ferredoxin	237	0.6329
CD630_01540|4-hydroxyphenylacetate_decarboxylase_small_subunit	258	15.8915
CD630_01530|4-hydroxyphenylacetate_decarboxylase_large_subunit	2709	19.6567
CD630_23800|indolepyruvate_oxidoreductase_subunit_IorB	576	98.3507
CD630_32440|D-proline_reductase_PrdA	1881	1524.1361
CD630_23540|glycine_reductase_complex_component_B_subunits_alpha_and_beta	1287	880.0311
CD630_03940|D-lactate_dehydrogenase	999	283.1832
CD630_03980|oxygen-sensitive_2-hydroxyisocaproyl-CoA_dehydratase_subunit_C	1128	782.8014
CD630_03970|oxygen-sensitive_2-hydroxyisocaproyl-CoA_dehydratase_subunit_B	1227	733.3333
CD630_03950|isocaprenoyl-CoA:2-hydroxyisocaproate_CoA-transferase	1200	586.5
CD630_03960|2-hydroxyisocaproyl-CoA_dehydratase_activator	801	632.7715
CD630_01550|4-hydroxyphenylacetate_decarboxylase_activating_enzyme	951	21.0305
CD630_21960|succinyl-CoA_synthetase-like_ATP-binding_protein	2100	1.0714
CD630_23420|succinate-semialdehyde_dehydrogenase	1392	170.3305
CD630_23410|gamma-aminobutyrate_metabolism_dehydratase/isomerase	1497	93.6874
CD630_10540|butyryl-CoA_dehydrogenase	1137	481.7062
CD630_23390|4-hydroxybutyrate_CoA-transferase	1308	90.6346
CD630_26550|UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine_ligase	1374	33.2242
CD630_02440|CDP-glycerol:poly(glycerophosphate)_glycerophosphotransferase	1485	95.1515
CD630_26510|UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)_pyrophosphoryl-undecaprenol_N-_acetylglucosamine_transferase	1230	44.6341
T4BV06_CLODI|Branched-chain_amino_acid_aminotransferase	846	0.0
CD630_25690|alpha-mannosidase	2679	2.0157
CD630_14930|3-methyladenine_DNA_glycosylase	609	45.6486
CD630_32370_2|proline_racemase	1008	752.629
CD630_32370_1|proline_racemase	1008	773.3135
K00529|phenylpropionate_dioxygenase	1203	0.0
